fips,county,gini_index,share_same_house_1_year_ago,share_moved_within_same_county,share_moved_diff_county_same_state,share_moved_diff_state,share_moved_from_abroad,share_drive_commute,share_public_transit_commute,share_bike_commute,share_walk_commute,share_other_commute,share_5min_commute,share_5to10_commute,share_10to14_commute,share_15to19_commute,share_20to24_commute,share_25to29_commute,share_30to34_commute,share_35to39_commute,share_40to44_commute,share_45to59_commute,share_60to89_commute,share_90plus_commute,share_married_with_own_children,share_married_with_no_own_children,share_single_man_with_own_children,share_single_man_with_no_own_children,share_single_woman_with_own_children,share_single_woman_with_no_own_children,median_household_income,total_housing_units,share_vacant,share_owner_occupied,share_renter_occupied,average_household_size,share_sfh_detached,share_sfh_attached,share_duplex,share_3to4_units,share_5to9_units,share_10to19_units,share_20to49_units,share_50plus_units,share_mobile_homes,share_boat_rv_van,median_year_structure_built,median_contract_rent,median_gross_rent,median_utilities,rent_burden,median_property_value,median_real_estate_taxes_paid,median_monthly_housing_costs
29229,"Wright County, Missouri",0.4855,0.840166859,0.089906142,0.040452275,0.028431857,0.001042867,0.869417924,0,0.000307977,0.049276255,0.022328303,0.083265173,0.149517422,0.113528546,0.117291019,0.069033208,0.055782758,0.128087682,0.017176509,0.032553574,0.085064616,0.123834451,0.024865042,0.274984609,0.473219782,0.034680895,0.023394213,0.099117587,0.094602914,30581,8649,0.14498786,0.688689625,0.311310375,2.46,0.7329171,0.01144641,0.034107989,0.043704475,0.008555902,0.00774656,0.005202914,0.001387444,0.154931206,0,1979,352,534,182,28.4,89800,486,520
29047,"Clay County, Missouri",0.4062,0.844653884,0.080103997,0.043167587,0.029877586,0.002196945,0.925987617,0.006208359,0.000799179,0.012500841,0.008067501,0.020934787,0.101621498,0.13982991,0.16872221,0.177791305,0.085194791,0.13073435,0.034873668,0.039734632,0.071344132,0.019399746,0.009818971,0.319638621,0.445549219,0.038543717,0.032840391,0.097545383,0.06588267,63702,95107,0.070636231,0.730726829,0.269273171,2.61,0.723595529,0.039282072,0.024404092,0.034151009,0.050553587,0.058018863,0.030513001,0.01866319,0.020818657,0,1982,686,851,165,26.2,156600,2119,996
29065,"Dent County, Missouri",0.4595,0.838256344,0.093754066,0.050032531,0.016135329,0.001821731,0.929958391,0.004507628,0,0.012482663,0.02721914,0.071720947,0.189357537,0.144153764,0.084534615,0.072788752,0.038974907,0.143441894,0.036305392,0.051076704,0.077237943,0.064958178,0.025449368,0.276109828,0.515011547,0.044906338,0.033872209,0.065178342,0.064921735,38020,7242,0.186826843,0.712593557,0.287406443,2.61,0.722590445,0.008146921,0.023750345,0.03369235,0.002623585,0.005109086,0.001242751,0,0.201187517,0.001657001,1976,365,479,114,25.9,100300,682,516
29195,"Saline County, Missouri",0.414,0.820149221,0.106330992,0.052838256,0.014005847,0.006675684,0.925095057,0.006939163,0.002186312,0.027851711,0.013403042,0.116156695,0.293022803,0.178132918,0.114305204,0.071720912,0.045410251,0.065874099,0.020658741,0.01159618,0.038394075,0.026700448,0.018027675,0.254620833,0.474866125,0.055449991,0.02452928,0.120573501,0.069960269,40645,10090,0.129335976,0.687076388,0.312923612,2.49,0.788701685,0.015857284,0.027452924,0.033300297,0.021902874,0.018334985,0.017046581,0.01308226,0.064222002,9.91E-05,1968,408,631,223,27.4,92800,860,655
29227,"Worth County, Missouri",0.3912,0.912682927,0.053658537,0.022926829,0.010731707,0,0.875257732,0.002061856,0,0.070103093,0.003092784,0.130151844,0.180043384,0.078091106,0.059652928,0.046637744,0.066160521,0.112798265,0.031453362,0.070498915,0.132321041,0.048806941,0.043383948,0.268867925,0.573899371,0.029874214,0.031446541,0.066037736,0.029874214,44974,1273,0.27965436,0.733532934,0.266467066,2.19,0.841319717,0.004713276,0.006284368,0.021209741,0.005498822,0.03299293,0,0.002356638,0.085624509,0,1955,254,485,231,18.4,58900,480,452
29079,"Grundy County, Missouri",0.4397,0.859404373,0.063520332,0.05738597,0.016028495,0.003660829,0.8787322,0.017914561,0,0.049609554,0.01423978,0.104734577,0.335485414,0.144189383,0.135820182,0.075083692,0.043758967,0.070301291,0.010760402,0.016977523,0.029172645,0.009325681,0.024390244,0.264963782,0.524590164,0.014487228,0.020968357,0.094548227,0.080442242,40187,4995,0.187987988,0.718122161,0.281877839,2.44,0.784984985,0.009009009,0.026026026,0.065265265,0.014014014,0.00980981,0.015615616,0.003403403,0.071871872,0,1968,366,570,204,24.9,83300,772,550
29141,"Morgan County, Missouri",0.4691,0.861012188,0.073381151,0.045493304,0.018658775,0.001454582,0.846142796,0.000287315,0.014365752,0.049418187,0.03706364,0.101607522,0.123445557,0.122383985,0.151349712,0.096451319,0.060206248,0.137852593,0.015923567,0.035335153,0.085077343,0.042462845,0.027904155,0.220771271,0.583554377,0.024280759,0.028565599,0.077943277,0.064884717,32807,15415,0.488614985,0.735488426,0.264511574,2.52,0.730522219,0.004995135,0.006162828,0.021148232,0.016996432,0.012844632,0.008173857,0.002205644,0.196302303,0.000648719,1981,426,604,178,28.5,111900,833,539
29179,"Reynolds County, Missouri",0.4436,0.889830508,0.070724191,0.031432974,0.008012327,0,0.89590301,0.004180602,0.001254181,0.038043478,0.022575251,0.147761843,0.101260322,0.073011734,0.12603216,0.152107779,0.09039548,0.137331595,0.020425902,0.028683181,0.054758801,0.050412864,0.01781834,0.265442404,0.566499722,0.043962159,0.015025042,0.041179744,0.067890929,36736,4001,0.337165709,0.807558507,0.192441493,2.38,0.737065734,0.003999,0.008497876,0.019495126,0.013496626,0.001749563,0,0,0.215696076,0,1978,330,517,187,27.9,82200,540,489
29189,"St. Louis County, Missouri",0.4862,0.859460126,0.083701638,0.029334365,0.023148873,0.004354999,0.899456902,0.026360831,0.002402798,0.014632792,0.00885826,0.017190955,0.074747042,0.123287227,0.166250565,0.196836761,0.088531365,0.166062508,0.036835291,0.03706874,0.055839802,0.023612975,0.013736768,0.278737371,0.439410701,0.030767808,0.03326562,0.110613005,0.107205495,61103,438537,0.083963269,0.723412014,0.276587986,2.44,0.725284298,0.044716865,0.016472954,0.048452012,0.0573589,0.053311351,0.021026732,0.030971161,0.002255226,0.0001505,1968,724,903,179,29.1,176000,2491,1021
29209,"Stone County, Missouri",0.4291,0.853784552,0.059190132,0.060029708,0.025897701,0.001097908,0.909529754,0.000166459,0,0.022222222,0.004327923,0.051826829,0.08142946,0.122499778,0.082496222,0.113521202,0.070228465,0.143301627,0.04044804,0.079562628,0.134323051,0.05733843,0.023024269,0.190635825,0.65437479,0.02503073,0.029835736,0.049614482,0.050508437,41944,20553,0.383690945,0.783180667,0.216819333,2.43,0.690653433,0.01926726,0.016104705,0.023597528,0.036101786,0.042767479,0.009536321,0.005643945,0.150440325,0.005887218,1990,491,705,214,31,155500,832,658
29009,"Barry County, Missouri",0.4211,0.824321648,0.110120816,0.035254506,0.026964321,0.003338709,0.912783579,0.003168887,0,0.022110191,0.010947065,0.09486226,0.161493511,0.17780982,0.120968354,0.103741368,0.056310238,0.084617136,0.016012749,0.021856265,0.086210822,0.052819306,0.023298171,0.256818911,0.549684458,0.03390737,0.030484544,0.063429244,0.065675473,37869,17414,0.239232801,0.721023498,0.278976502,2.67,0.763121626,0.006776157,0.01418399,0.024233375,0.017629494,0.002297002,0.004192029,0.00011485,0.166015849,0.001435627,1980,401,583,182,27.7,112900,778,598
29019,"Boone County, Missouri",0.4841,0.751601841,0.141102676,0.054834833,0.043274614,0.009186036,0.891686216,0.009585489,0.009529368,0.040149058,0.011044639,0.031549348,0.135344838,0.244215758,0.245195842,0.142380436,0.049074171,0.068617499,0.017046449,0.015156288,0.033322832,0.009474139,0.0086224,0.332470156,0.441852034,0.030996711,0.031514618,0.10288215,0.060284331,50813,73275,0.074268168,0.574111495,0.425888505,2.41,0.593872398,0.046618901,0.080955305,0.060484476,0.075605595,0.051122484,0.025069942,0.024032753,0.042238144,0,1987,639,803,164,32.3,171400,1634,867
29051,"Cole County, Missouri",0.4187,0.838004418,0.082029442,0.064782361,0.013173383,0.002010396,0.946842748,0.003662191,0.000443902,0.011541449,0.01226279,0.032845677,0.170575511,0.249331132,0.223857232,0.126544088,0.036830421,0.066602152,0.018130586,0.014515854,0.035748847,0.012865031,0.01215347,0.301802746,0.457446809,0.028665758,0.02373965,0.125353737,0.062991301,54130,32802,0.095847814,0.714606303,0.285393697,2.42,0.706450826,0.025394793,0.046003292,0.072983355,0.047161758,0.03286385,0.011584659,0.021248704,0.036308762,0,1979,474,608,134,23.5,150700,1324,723
29055,"Crawford County, Missouri",0.4604,0.854230293,0.065786215,0.062278168,0.015476682,0.002228642,0.937629259,0.002721237,0,0.015892021,0.005224774,0.057511604,0.126684026,0.156345522,0.186120231,0.110721159,0.033057851,0.109022982,0.016755349,0.034189969,0.051964225,0.061021171,0.05660591,0.250364372,0.496680162,0.046315789,0.050526316,0.100080972,0.056032389,36983,11931,0.221356131,0.709855072,0.290144928,2.6,0.761294108,0.006621406,0.022378677,0.026317995,0.018942251,0.011231246,0.004442209,0.002598273,0.146173833,0,1983,437,610,173,30.5,116500,810,642
29093,"Iron County, Missouri",0.4213,0.828655835,0.089315608,0.067060561,0.014967996,0,0.906031233,0.001346257,0.002961766,0.032848681,0.015885837,0.110612016,0.193992139,0.120437956,0.060359349,0.060920831,0.035373386,0.156934307,0.033408198,0.03144301,0.081134194,0.05334082,0.062043796,0.223713647,0.523489933,0.054809843,0.023862789,0.095824012,0.078299776,36354,5276,0.23237301,0.735804977,0.264195023,2.43,0.73085671,0,0.025018954,0.043972707,0.009287339,0.005686126,0.003411676,0.000947688,0.179302502,0.0015163,1975,380,542,162,26.8,81800,583,489
29117,"Livingston County, Missouri",0.466,0.848540146,0.066369289,0.069140308,0.014328197,0.00162206,0.879774768,0.003804596,0.001674022,0.035458834,0.010348501,0.097744361,0.245668519,0.206440013,0.141386074,0.092186989,0.04184374,0.077803204,0.014056881,0.010624387,0.017489376,0.025661981,0.029094475,0.279799578,0.512130802,0.039556962,0.034810127,0.088871308,0.044831224,44266,6739,0.148686749,0.710944331,0.289055669,2.39,0.771034278,0.021516545,0.033684523,0.055052678,0.013503487,0.006232379,0.015877727,0.005935599,0.075085324,0.00207746,1971,395,609,214,24.2,106800,968,602
29135,"Moniteau County, Missouri",0.3993,0.823258492,0.067101644,0.093967888,0.01324122,0.002430755,0.921107472,0.003870199,0.006698422,0.01905329,0.01905329,0.093169609,0.124635457,0.08534152,0.078434382,0.118956255,0.102839601,0.155487337,0.030698388,0.039140445,0.110514198,0.047582502,0.013200307,0.352090862,0.495095509,0.017294786,0.026845638,0.071244192,0.037429014,48974,6141,0.105683113,0.783145835,0.216854165,2.64,0.778863377,0.010747435,0.02214623,0.061227813,0.018726592,0.02182055,0.00016284,0.001465559,0.083536883,0.001302719,1976,403,550,147,27.1,116400,897,592
29155,"Pemiscot County, Missouri",0.4628,0.822109569,0.110259808,0.021026557,0.044530215,0.002073852,0.945580371,0.003932054,0,0.027052532,0.00723498,0.10567546,0.224940048,0.131894484,0.159392486,0.152677858,0.058673062,0.092246203,0.010391687,0.011670663,0.033253397,0.012789768,0.006394884,0.23574057,0.399034039,0.027368905,0.021849126,0.188822447,0.127184913,31671,8123,0.145758956,0.525613753,0.474386247,2.51,0.738889573,0.011572079,0.063154007,0.064138865,0.009971685,0.009356149,0.00443186,0.007263326,0.090853133,0.000369322,1969,352,566,214,30.1,70400,677,557
29159,"Pettis County, Missouri",0.4249,0.809205785,0.11980493,0.046581464,0.021549032,0.00285879,0.926947789,0.006209168,0.000323957,0.018951461,0.004697371,0.05065719,0.198341513,0.22429063,0.194505556,0.10385288,0.036836464,0.082247419,0.020195182,0.017600271,0.032154341,0.018784904,0.020533649,0.307240157,0.450270573,0.04245195,0.030602724,0.107016234,0.062418362,40467,18204,0.12085256,0.704365079,0.295634921,2.58,0.771863327,0.032740057,0.024609976,0.046693034,0.026752362,0.018567348,0.018896946,0.003955175,0.055592178,0.000329598,1973,484,675,191,27.9,104800,905,666
29203,"Shannon County, Missouri",0.4519,0.859018405,0.070184049,0.051533742,0.019263804,0,0.904180064,0.008360129,0,0.020257235,0.020900322,0.13283884,0.184423466,0.133513149,0.202629804,0.072151045,0.013823331,0.064733648,0.013149022,0.019554956,0.080242751,0.042144302,0.040795684,0.224669604,0.582966226,0.032794909,0.009300049,0.068526676,0.081742535,32284,4127,0.230433729,0.77180054,0.22819946,2.56,0.739762539,0.004846135,0.004361522,0.02689605,0.010903804,0.003392295,0,0.001696147,0.208141507,0,1977,323,577,254,28.8,90400,392,457
29175,"Randolph County, Missouri",0.4313,0.843744982,0.058053637,0.075638349,0.019150474,0.003412558,0.93273355,0.000836908,0,0.019771943,0.007950622,0.025900533,0.206442486,0.240069648,0.136685167,0.075307433,0.025900533,0.067580803,0.027206442,0.054304059,0.090543041,0.037871368,0.012188486,0.275521208,0.526419842,0.045830338,0.017972682,0.078360891,0.05589504,40638,10665,0.205719644,0.756207774,0.243792226,2.69,0.734177215,0.005907173,0.051101735,0.043788092,0.001687764,0.007126113,0.007313643,0.009657759,0.139240506,0,1972,415,615,200,30.5,89300,822,600
29069,"Dunklin County, Missouri",0.4699,0.825008948,0.115576091,0.031106628,0.025607653,0.00270068,0.947006437,0.00141081,0.004232431,0.01498986,0.009170267,0.099205633,0.258169345,0.118252392,0.105705001,0.079707528,0.038274057,0.102996931,0.04071132,0.019046759,0.084762593,0.031594151,0.021574291,0.22654604,0.431899864,0.049572438,0.036683604,0.159871112,0.095426943,31220,14350,0.116376307,0.613723373,0.386276627,2.41,0.787735192,0.003972125,0.042090592,0.034982578,0.00543554,0.004111498,0.007526132,0.002926829,0.110592334,0.000627178,1971,342,530,188,31.5,68500,553,509
29071,"Franklin County, Missouri",0.4305,0.872559116,0.078969779,0.037539114,0.009971482,0.00096051,0.940472259,0.006398613,0.000722424,0.01744138,0.00569683,0.050244525,0.110780353,0.126621306,0.13431852,0.113587072,0.05422071,0.090048905,0.030150967,0.042207102,0.115288114,0.105932384,0.026600043,0.292509044,0.477938568,0.041072569,0.036461659,0.075406115,0.076612045,50895,43962,0.085642145,0.746290918,0.253709082,2.52,0.76693508,0.027296301,0.015035713,0.030662845,0.031572722,0.023292844,0.006573859,0.001683272,0.096264956,0.000682408,1982,524,706,182,26.5,152700,1378,802
29089,"Howard County, Missouri",0.4264,0.910821044,0.029992029,0.050518135,0.00846951,0.000199283,0.886704714,0.004861551,0.001690974,0.031283027,0.01881209,0.070132198,0.160878333,0.135334976,0.12413175,0.079318844,0.032937486,0.138023751,0.029800583,0.07864665,0.108895362,0.036074389,0.005825678,0.261731392,0.53802589,0.027508091,0.022249191,0.095469256,0.055016181,45762,4543,0.172353071,0.754552231,0.245447769,2.5,0.745542593,0.008364517,0.023772837,0.032137354,0.00968523,0.01540832,0.00396214,0.003742021,0.157384988,0,1973,416,648,232,29.1,107600,963,646
29095,"Jackson County, Missouri",0.4703,0.844413825,0.102173184,0.021555343,0.028642071,0.003215577,0.901498916,0.022437821,0.002525747,0.017824122,0.011722529,0.021929951,0.095280641,0.135790846,0.167856354,0.172141148,0.079896371,0.171250885,0.030518755,0.032875712,0.062116714,0.020405614,0.009937009,0.255571509,0.412083057,0.03882262,0.038448322,0.149510345,0.105564146,48104,315466,0.122387199,0.613461181,0.386538819,2.43,0.678364705,0.056976029,0.028066416,0.044584836,0.052335275,0.045583359,0.031559661,0.053663469,0.008406611,0.000459637,1969,635,820,185,29.6,127400,1772,890
29131,"Miller County, Missouri",0.4709,0.884551663,0.057057421,0.040126076,0.01826484,0,0.919603627,0.000373937,0,0.019818641,0.019164252,0.04445311,0.09709495,0.124098265,0.120881263,0.104308832,0.05722363,0.18999805,0.030317801,0.044355625,0.103041529,0.062585299,0.021641646,0.272626054,0.52441546,0.042150469,0.022745348,0.0959122,0.042150469,40057,12765,0.262984724,0.771914894,0.228085106,2.62,0.696670584,0.010184097,0.015119467,0.024363494,0.036976107,0.047473561,0.01190756,0.001645123,0.154171563,0.001488445,1981,435,645,210,28.1,119100,799,642
29171,"Putnam County, Missouri",0.418,0.896171452,0.04494382,0.021015397,0.03786933,0,0.904539073,0,0.001871783,0.022461394,0.00327562,0.110943775,0.1812249,0.147590361,0.068273092,0.09939759,0.135542169,0.120481928,0.020582329,0.041164659,0.039156627,0.02560241,0.010040161,0.24248927,0.508583691,0.037195994,0.034334764,0.129470672,0.047925608,38125,2969,0.285618053,0.71244278,0.28755722,2.27,0.808352981,0.002357696,0.01616706,0.063994611,0.001684069,0.004715392,0.00808353,0.000673627,0.093971034,0,1973,358,520,162,29,86700,1129,568
29213,"Taney County, Missouri",0.4313,0.792688883,0.107769471,0.034057182,0.061652327,0.003832137,0.910744228,0.007094028,0.000386947,0.029193001,0.01036158,0.050500516,0.14656372,0.194999327,0.198051802,0.147012614,0.057862369,0.081608834,0.015441936,0.011626341,0.045876913,0.028280289,0.022175338,0.248772169,0.494065484,0.049113233,0.035061392,0.090927694,0.082060027,38040,30038,0.275284639,0.579770274,0.420229726,2.39,0.515580265,0.030328251,0.019774952,0.035222052,0.074106132,0.105100206,0.048538518,0.025700779,0.143917704,0.001731141,1992,570,723,153,27.9,120100,831,716
29021,"Buchanan County, Missouri",0.4395,0.80699723,0.115038823,0.047745539,0.028311311,0.001907097,0.940677761,0.008260059,0.000847807,0.016956132,0.011869292,0.033663366,0.18220297,0.286732673,0.24769802,0.095891089,0.020445545,0.040866337,0.006509901,0.008341584,0.035074257,0.030618812,0.011955446,0.259175198,0.448135986,0.030809349,0.035252076,0.144436933,0.082190458,46680,38470,0.133610606,0.641153373,0.358846627,2.56,0.7140889,0.032024955,0.05100078,0.03904341,0.041694827,0.026280218,0.021523265,0.03072524,0.043618404,0,1963,545,715,170,28.8,112400,1035,741
29025,"Caldwell County, Missouri",0.403,0.859376745,0.060203284,0.07025578,0.010164191,0,0.919828968,0.000534474,0,0.018973811,0.00748263,0.081004798,0.116285634,0.108382727,0.129833474,0.063223257,0.031893875,0.088343212,0.018910528,0.022861981,0.132655941,0.173017217,0.033587355,0.293717487,0.517006803,0.041216487,0.028011204,0.068427371,0.051620648,44722,4605,0.188273616,0.780149051,0.219850949,2.37,0.768295331,0.00412595,0.008469055,0.049511401,0.0082519,0.002171553,0.002388708,0,0.156351792,0.000434311,1972,410,622,212,27.5,99100,903,670
29037,"Cass County, Missouri",0.4034,0.874295929,0.078286662,0.030270044,0.016338433,0.000808932,0.93511269,0.001508046,0.000764352,0.005619022,0.0083459,0.038304525,0.096825328,0.09437158,0.095500738,0.115521584,0.074068444,0.177299574,0.052701294,0.059845392,0.136432728,0.045882915,0.013245896,0.324657681,0.479496622,0.040112974,0.024132137,0.075471024,0.056129563,63613,40547,0.061706168,0.76906355,0.23093645,2.64,0.771820357,0.054553974,0.037339384,0.046094656,0.016326732,0.006831578,0.00702888,0.011616149,0.047821047,0.000567243,1989,707,924,217,27.6,161000,1763,1040
29049,"Clinton County, Missouri",0.3818,0.82575795,0.071764182,0.070181512,0.031109353,0.001187002,0.943602433,0.006392412,0.001752758,0.011135169,0.007320342,0.060148778,0.134431456,0.068012752,0.079596174,0.088204038,0.050903294,0.120297556,0.047077577,0.075557917,0.149096706,0.090648247,0.036025505,0.284750337,0.49645749,0.061234818,0.024460189,0.095816464,0.037280702,57486,8888,0.086633663,0.72663738,0.27336262,2.47,0.834045905,0.020814581,0.029815482,0.044216922,0.011138614,0.011138614,0.000225023,0,0.04860486,0,1978,540,772,232,24,138400,1415,849
29059,"Dallas County, Missouri",0.3929,0.852995562,0.064349112,0.062808185,0.01984714,0,0.895271454,0.000875657,0.0117338,0.021190893,0.021015762,0.064516129,0.074654378,0.098617512,0.099723502,0.118156682,0.031705069,0.077235023,0.082949309,0.075391705,0.167004608,0.070046083,0.04,0.209857612,0.558159912,0.046002191,0.046002191,0.066155531,0.073822563,37695,7589,0.18961655,0.749846532,0.250153468,2.65,0.740940835,0.007115562,0.005270787,0.016602978,0.009882725,0.002635393,0.000263539,0,0.213071551,0.004216629,1980,388,594,206,25.4,101300,576,554
29085,"Hickory County, Missouri",0.428,0.864401259,0.063836717,0.054174357,0.01541635,0.002171317,0.908378747,0,0,0.017370572,0.026226158,0.079427549,0.097674419,0.174239714,0.100894454,0.096601073,0.059391771,0.103398927,0.021109123,0.023613596,0.099105546,0.126296959,0.018246869,0.164424514,0.656203288,0.031763827,0.045590433,0.035874439,0.066143498,33113,6735,0.41172977,0.776954104,0.223045896,2.32,0.61722346,0.002969562,0.005642168,0.018411284,0.00074239,0,0.000296956,0,0.353674833,0.001039347,1985,365,564,199,35.1,89800,583,448
29113,"Lincoln County, Missouri",0.3925,0.897369894,0.058440589,0.038836038,0.005297519,5.60E-05,0.949059066,0.002104997,0.001641898,0.003915295,0.010019787,0.021338675,0.084483735,0.09158211,0.090667596,0.101249837,0.05251927,0.142315899,0.054043461,0.060575709,0.148369116,0.117624004,0.035230588,0.321007781,0.436383846,0.042830678,0.036309744,0.080400148,0.083067803,55249,21110,0.127664614,0.759874561,0.240125439,2.91,0.739317859,0.018095689,0.015963998,0.023022264,0.019895784,0.010232117,0.003315964,0.000568451,0.168829938,0.000757935,1994,626,810,184,28.7,146200,1328,892
29137,"Monroe County, Missouri",0.38,0.863747525,0.060673111,0.059042739,0.015255619,0.001281006,0.904238619,0,0,0.022501308,0.019623234,0.073541609,0.168095106,0.101188831,0.100082942,0.13104783,0.046447332,0.147912635,0.051700304,0.031794305,0.084324025,0.042853193,0.021011888,0.208781748,0.622040465,0.013344813,0.018510547,0.078346965,0.058975463,41201,4808,0.267054908,0.764629695,0.235370305,2.41,0.78577371,0.00187188,0.008527454,0.016014975,0.007695507,0.007487521,0.009359401,0.000415973,0.161189684,0.001663894,1978,366,547,181,24.3,98300,860,551
29145,"Newton County, Missouri",0.4635,0.851796381,0.073266884,0.049768459,0.023894369,0.001273907,0.931427468,0.00096581,7.73E-05,0.013366815,0.01425536,0.05935136,0.117093192,0.161395461,0.158256881,0.151094479,0.094036697,0.127273459,0.028649606,0.024183164,0.039433446,0.024987929,0.014244326,0.307333204,0.507942683,0.025546262,0.030409129,0.079361992,0.04940673,44474,24359,0.095898846,0.71425355,0.28574645,2.62,0.764440248,0.012726302,0.022127345,0.014573669,0.017324192,0.011166304,0.007184203,0.004228417,0.144340901,0.001888419,1981,477,642,165,25.9,112500,793,652
29163,"Pike County, Missouri",0.4113,0.815388828,0.092442497,0.077820372,0.013198248,0.001150055,0.892135739,0.001750606,0.001885268,0.028413682,0.014678158,0.066121629,0.194492255,0.146873207,0.166953528,0.090648308,0.033993115,0.09437751,0.012478485,0.018646013,0.069420539,0.072576018,0.033419392,0.257672927,0.513742556,0.048557032,0.018094366,0.100549702,0.061383417,42779,7827,0.149993612,0.727678295,0.272321705,2.43,0.786891529,0.005110515,0.021847451,0.035390316,0.018653379,0.013415102,0.005749329,0.004854989,0.106681998,0.001405392,1974,419,625,206,23.3,97100,756,587
29183,"St. Charles County, Missouri",0.393,0.88689333,0.063184606,0.033584611,0.013999351,0.002338102,0.924591588,0.001836795,0.001242831,0.008604984,0.007976082,0.016206787,0.081678824,0.114874722,0.147811608,0.168479755,0.08834972,0.164880008,0.042335342,0.050163865,0.087133947,0.02477006,0.013315361,0.350641859,0.463282526,0.030934387,0.024422913,0.073180747,0.057537568,75603,147545,0.046636619,0.820252913,0.179747087,2.65,0.751736758,0.066359416,0.013860178,0.029380867,0.029570639,0.04105866,0.022101732,0.016279779,0.029272425,0.000379545,1991,806,954,148,26.5,192900,2509,1187
29031,"Cape Girardeau County, Missouri",0.4618,0.800794073,0.107913482,0.05951655,0.026248524,0.005527371,0.934824316,0.004440059,0.001452612,0.025872938,0.010524585,0.050854113,0.176797285,0.216263218,0.186586632,0.136545959,0.054332277,0.079492861,0.013968753,0.018344506,0.03130347,0.015371238,0.020139688,0.285456476,0.506050955,0.035031847,0.02977707,0.080573248,0.063110403,48458,33025,0.09671461,0.666206342,0.333793658,2.5,0.698380015,0.025586677,0.033550341,0.04320969,0.065465556,0.03657835,0.014322483,0.013716881,0.068856927,0.000333081,1979,543,716,173,28.4,147400,1088,747
29205,"Shelby County, Missouri",0.4064,0.877440525,0.070221493,0.039868745,0.011648893,0.000820345,0.876896552,0.002413793,0,0.057241379,0.005517241,0.149707174,0.227306003,0.147144949,0.100292826,0.106881406,0.022693997,0.063689605,0.018667643,0.025256223,0.045021962,0.051976574,0.04136164,0.288985149,0.550742574,0.038985149,0.00990099,0.078589109,0.03279703,41351,3190,0.222570533,0.710253358,0.289746642,2.37,0.812225705,0.022257053,0.006896552,0.046708464,0.003134796,0.004388715,0.005015674,0,0.098432602,0.000940439,1967,332,497,165,22.5,73100,693,511
29225,"Webster County, Missouri",0.4171,0.841305479,0.055389754,0.083919722,0.019357665,2.74E-05,0.93860195,0.004148517,0,0.020880868,0.013620964,0.042167822,0.090986274,0.076269987,0.094736097,0.102731003,0.07230791,0.200863167,0.055115325,0.069336352,0.145747842,0.025258243,0.024479977,0.322254335,0.493084228,0.028798514,0.025392238,0.076279934,0.054190751,44814,14496,0.094784768,0.73244619,0.26755381,2.75,0.76669426,0.010899558,0.029387417,0.026352097,0.00910596,0.008071192,0.013107064,0.003173289,0.132036424,0.001172737,1988,452,607,155,26.5,119500,715,664
29005,"Atchison County, Missouri",0.4259,0.87688253,0.081137048,0.018448795,0.022590361,0.000941265,0.919522526,0.001540239,0.001540239,0.032730073,0.004235657,0.12399679,0.223113965,0.178170144,0.125200642,0.084670947,0.065810594,0.09670947,0.017255217,0.026083467,0.021268058,0.024478331,0.013242376,0.270905321,0.565998618,0.029716655,0.026952315,0.075328265,0.031098825,43438,2963,0.158285521,0.709916413,0.290083587,2.11,0.858589268,0.013162335,0.012149848,0.054336821,0.009449882,0.005737428,0.001687479,0.010462369,0.03442457,0,1957,360,540,180,21.6,81700,912,582
29013,"Bates County, Missouri",0.4161,0.858091236,0.071867958,0.04403435,0.025397405,0.00060905,0.874210305,0.006598343,0,0.036922645,0.009546539,0.071309614,0.180923543,0.073883422,0.126419379,0.075397426,0.039818319,0.087509463,0.028160484,0.04012112,0.101892506,0.128538986,0.046025738,0.244090909,0.520454545,0.049090909,0.044545455,0.085909091,0.055909091,41520,7827,0.154593075,0.70201334,0.29798666,2.45,0.786763766,0.00932669,0.011754184,0.0516162,0,0.007538009,0.003066309,0,0.128273924,0.001660917,1974,421,619,198,26.8,107500,811,637
29015,"Benton County, Missouri",0.4373,0.844043553,0.073281383,0.05043766,0.031970538,0.000266866,0.903198794,0.006531569,0,0.015240328,0.011053425,0.079083915,0.158346753,0.161746287,0.093576668,0.095723743,0.029880122,0.15942029,0.015745214,0.030953659,0.08624083,0.037573806,0.051708714,0.16503419,0.665496211,0.025688412,0.022731473,0.06080207,0.060247644,33428,14042,0.421165076,0.821920758,0.178079242,2.29,0.698832075,0.012391397,0.006622988,0.020438684,0.006622988,0.003988036,0.001637943,0,0.247970375,0.001495513,1982,431,593,162,32.4,110000,694,549
29035,"Carter County, Missouri",0.4757,0.862723035,0.076997267,0.038900498,0.014306382,0.007072818,0.839004149,0,0,0.039834025,0.031120332,0.158230734,0.210214318,0.136798906,0.074783402,0.110351117,0.045143639,0.072959416,0.014591883,0.007751938,0.101687187,0.025991792,0.041495668,0.278871391,0.468503937,0.028871391,0.026246719,0.12335958,0.074146982,37162,3225,0.231007752,0.705996132,0.294003868,2.5,0.712868217,0.002790698,0.012713178,0.020155039,0.015193798,0,0.005271318,0,0.231007752,0,1985,335,555,220,29.5,95600,661,598
